n,Lambda,Condition,Lambda_2,Covariate Condition
2090,0.0004315789473684211,256.11774951958137,0.0033684210526315787,148.59324306875035
2095,0.00033684210526315785,324.45452713107585,0.002421052631578947,207.165370037443
2100,0.00033684210526315785,322.5392676411753,0.0028947368421052624,172.41008639083532
2105,0.0003842105263157895,287.12948748427885,0.002421052631578947,208.31007970706713
2110,0.00033684210526315785,323.1018578783966,0.0033684210526315787,148.64858570808323
2115,0.0004315789473684211,259.1665610306749,0.0033684210526315787,148.5732494903848
2119,0.00033684210526315785,324.62877469022965,0.0028947368421052624,173.23035997730955
2124,0.00033684210526315785,325.10350845388496,0.002421052631578947,206.82474121927365
2129,0.0004315789473684211,257.9935783847257,0.0033684210526315787,150.6046232091606
2134,0.0003842105263157895,286.7537276715369,0.002421052631578947,207.40545614661897
2139,0.0003842105263157895,286.424233840622,0.0028947368421052624,171.91106507365404
2144,0.0003842105263157895,284.560985537592,0.0028947368421052624,172.27649816018186
2148,0.0003842105263157895,287.53353344893674,0.0028947368421052624,173.4130419892891
2153,0.0004315789473684211,256.1073361470334,0.0033684210526315787,147.91430682863185
2158,0.0004315789473684211,252.29333244942032,0.0033684210526315787,148.0470442909725
2163,0.0004315789473684211,257.21188753320024,0.0019473684210526317,257.90439067662214
2168,0.00033684210526315785,326.1616641866928,0.003842105263157895,129.55824889395583
2173,0.00033684210526315785,323.5238266686478,0.003842105263157895,129.06286797124497
2177,0.0003842105263157895,284.2913066925364,0.002421052631578947,206.6384393050181
2182,0.0003842105263157895,280.38708505066336,0.0028947368421052624,172.38307750962687
2187,0.0003842105263157895,287.5424451852153,0.0028947368421052624,174.05274470955965
2192,0.0003842105263157895,286.6266616770307,0.0033684210526315787,148.16706687457847
2197,0.00033684210526315785,323.6099163666665,0.0028947368421052624,172.0741667841231
2202,0.0003842105263157895,285.269601076056,0.002421052631578947,204.4348880250907
2206,0.0003842105263157895,288.12597086289236,0.0033684210526315787,149.87817475498036
2211,0.00033684210526315785,323.39738157790765,0.0033684210526315787,147.91619782818543
2216,0.0003842105263157895,289.0057744736972,0.0033684210526315787,149.66929365564124
2221,0.00033684210526315785,327.0479674355914,0.002421052631578947,206.0620917765816
2226,0.00033684210526315785,329.79171446741117,0.0033684210526315787,148.75181125826555
2231,0.0004315789473684211,257.0394219007863,0.002421052631578947,207.29207456062426
2236,0.0004315789473684211,255.6988899150793,0.002421052631578947,204.43458959819156
2240,0.0003842105263157895,288.0882731987766,0.003842105263157895,130.877223094867
2245,0.00033684210526315785,325.88684618480903,0.0033684210526315787,148.72845660913453
2250,0.00033684210526315785,325.57683108984986,0.0033684210526315787,148.94831495084765
2255,0.0003842105263157895,284.80576576196614,0.0019473684210526317,255.60709630466636
2260,0.0003842105263157895,287.8510911096097,0.0028947368421052624,172.82034668331173
2265,0.00033684210526315785,330.8440349267276,0.0028947368421052624,173.7493796419248
2269,0.00033684210526315785,333.3064058273276,0.0033684210526315787,149.00916664423488
2274,0.0003842105263157895,283.40085561722185,0.0028947368421052624,171.38430608017651
2279,0.0002894736842105263,379.98686769577796,0.0033684210526315787,148.40242456226775
2284,0.0003842105263157895,285.502037460271,0.002421052631578947,205.75901005112078
2289,0.0003842105263157895,292.7281545109393,0.0028947368421052624,173.79395833421475
2294,0.0003842105263157895,290.7409368484433,0.002421052631578947,206.71566501260597
2298,0.0003842105263157895,284.1897728962929,0.002421052631578947,205.13435013447528
2303,0.0004315789473684211,255.64095524924227,0.0028947368421052624,172.3897797447574
2308,0.0003842105263157895,286.07600830558624,0.0019473684210526317,256.09453681992034
2313,0.0002894736842105263,381.75410180154927,0.0033684210526315787,148.81254675599303
2318,0.0003842105263157895,288.2704476036727,0.0028947368421052624,173.394406159632
2323,0.00033684210526315785,322.57764547802606,0.002421052631578947,204.78889022246025
2327,0.00033684210526315785,326.5351491413849,0.0014736842105263163,336.1788152974032
2332,0.0002894736842105263,382.243502696183,0.0033684210526315787,148.04206046600217
2337,0.0004315789473684211,255.39967688239804,0.0028947368421052624,172.9098966540643
