Lambda,Condition Number
0.16933933933933934,2.0586790314469
0.17033533533533532,2.052489643797165
0.17133133133133133,2.0463722059184843
0.1723273273273273,2.0403254704691514
0.17332332332332331,2.0343482187741597
0.17431931931931932,2.0284392600063854
0.1753153153153153,2.022597430395656
0.1763113113113113,2.016821592464643
0.1773073073073073,2.01111063429049
0.1783033033033033,2.005463468791194
0.1792992992992993,1.9998790330357616
0.18029529529529528,1.9943562875772307
0.1812912912912913,1.9888942158076723
0.18228728728728727,1.9834918233343308
0.18328328328328328,1.9781481373761132
0.18427927927927926,1.9728622061796384
0.18527527527527526,1.967633098454112
0.18627127127127127,1.9624599028243528
0.18726726726726725,1.9573417273012395
0.18826326326326326,1.952277698768994
0.18925925925925924,1.947266962488628
0.19025525525525525,1.942308681617002
0.19125125125125125,1.9374020367409002
0.19224724724724723,1.932546225425587
0.19324324324324324,1.9277404617773313
0.19423923923923922,1.9229839760193692
0.19523523523523523,1.9182760140808703
0.1962312312312312,1.913615837198396
0.19722722722722721,1.9090027215294443
0.19822322322322322,1.9044359577776473
0.1992192192192192,1.8999148508291914
0.2002152152152152,1.8954387194001145
0.2012112112112112,1.8910068956940542
0.2022072072072072,1.886618725070122
0.2032032032032032,1.882273565720541
0.20419919919919918,1.8779707883577126
0.2051951951951952,1.8737097759103996
0.20619119119119117,1.8694899232287179
0.20718718718718718,1.8653106367976222
0.20818318318318318,1.8611713344586278
0.20917917917917916,1.8570714451394819
0.21017517517517517,1.8530104085915051
0.21117117117117115,1.848987675134391
0.21216716716716716,1.8450027054081575
0.21316316316316314,1.8410549701320893
0.21415915915915915,1.8371439498703817
0.21515515515515515,1.8332691348042942
0.21615115115115113,1.829430024510614
0.21714714714714714,1.8256261277462078
0.21814314314314312,1.8218569622384762
0.21913913913913913,1.8181220544815164
0.22013513513513513,1.8144209395378346
0.22113113113113111,1.8107531608453955
0.22212712712712712,1.807118270029874
0.2231231231231231,1.8035158267219351
0.2241191191191191,1.7999453983793818
0.2251151151151151,1.79640656011402
0.2261111111111111,1.792898894523111
0.2271071071071071,1.7894219915252472
0.22810310310310308,1.785975448200526
0.2290990990990991,1.7825588686349088
0.23009509509509507,1.779171863768598
0.23109109109109108,1.7758140512483536
0.23208708708708709,1.772485055283603
0.23308308308308306,1.7691845065062406
0.23407907907907907,1.7659120418340104
0.23507507507507505,1.762667304337352
0.23607107107107106,1.7594499431096289
0.23706706706706707,1.7562596131406187
0.23806306306306305,1.7530959751931825
0.23905905905905905,1.749958695683016
0.24005505505505503,1.7468474465613946
0.24105105105105104,1.7437619052008195
0.24204704704704702,1.7407017542835013
0.24304304304304303,1.7376666816925683
0.24403903903903904,1.7346563804059418
0.24503503503503501,1.7316705483928165
0.24603103103103102,1.7287088885126325
0.247027027027027,1.725771108416502
0.248023023023023,1.7228569204510087
0.24901901901901902,1.7199660415643194
0.250015015015015,1.7170981932145322
0.251011011011011,1.7142531012802156
0.25200700700700696,1.7114304959730597
0.253003003003003,1.7086301117525933
0.25399899899899897,1.7058516872429157
0.25499499499499495,1.703094965151362
0.255990990990991,1.7003596921890882
0.25698698698698696,1.6976456189934843
0.25798298298298294,1.6949525000523942
0.258978978978979,1.692280093630084
0.25997497497497496,1.6896281616949085
0.26097097097097094,1.686996469848633
0.261966966966967,1.6843847872573752
0.26296296296296295,1.6817928865841048
0.26395895895895893,1.679220543922679
0.2649549549549549,1.6766675387333665
0.26595095095095095,1.6741336537798135
0.26694694694694693,1.6716186750674251
0.2679429429429429,1.669122391783122
0.26893893893893894,1.6666445962364316
0.2699349349349349,1.6641850838018877
0.2709309309309309,1.6617436528626957
0.27192692692692694,1.6593201047556405
0.2729229229229229,1.6569142437172
0.2739189189189189,1.654525876830828
0.2749149149149149,1.6521548139753879
0.2759109109109109,1.6498008677747076
0.2769069069069069,1.6474638535482111
0.27790290290290287,1.6451435892626263
0.2788988988988989,1.6428398954847143
0.2798948948948949,1.640552595335014
0.28089089089089087,1.6382815144425709
0.28188688688688684,1.636026480900625
0.2828828828828829,1.6337873252232322
0.28387887887887886,1.6315638803028043
0.28487487487487484,1.6293559813685334
0.2858708708708709,1.6271634659456888
0.28686686686686685,1.6249861738157627
0.28786286286286283,1.6228239469774404
0.2888588588588588,1.620676629608378
0.28985485485485485,1.6185440680277692
0.29085085085085083,1.6164261106596853
0.2918468468468468,1.6143226079971549
0.29284284284284284,1.6122334125669906
0.2938388388388388,1.6101583788953169
0.2948348348348348,1.6080973634738067
0.29583083083083084,1.606050224726597
0.2968268268268268,1.6040168229778704
0.2978228228228228,1.6019970204200809
0.2988188188188188,1.5999906810828324
0.2998148148148148,1.5979976708023553
0.3008108108108108,1.596017857191606
0.30180680680680677,1.5940511096109493
0.3028028028028028,1.592097299139426
0.3037987987987988,1.5901562985465802
0.30479479479479477,1.5882279822648413
0.30579079079079075,1.5863122263624432
0.3067867867867868,1.5844089085168793
0.30778278278278276,1.5825179079888596
0.30877877877877874,1.5806391055967821
0.3097747747747748,1.5787723836916963
0.31077077077077075,1.5769176261327378
0.31176676676676673,1.575074718263048
0.31276276276276277,1.5732435468861454
0.31375875875875875,1.571424000242746
0.31475475475475473,1.5696159679880255
0.3157507507507507,1.5678193411693218
0.31674674674674674,1.566034012204235
0.3177427427427427,1.5642598748591618
0.3187387387387387,1.5624968242282276
0.31973473473473474,1.560744756712594
0.3207307307307307,1.5590035700001827
0.3217267267267267,1.557273163045747
0.3227227227227227,1.5555534360513312
0.3237187187187187,1.553844290447083
0.3247147147147147,1.55214562887242
0.32571071071071067,1.5504573551575447
0.3267067067067067,1.5487793743052862
0.3277027027027027,1.5471115924732932
0.32869869869869867,1.5454539169565322
0.3296946946946947,1.543806256170111
0.3306906906906907,1.5421685196324122
0.33168668668668666,1.5405406179485308
0.33268268268268264,1.5389224627940066
0.3336786786786787,1.537313966898851
0.33467467467467465,1.5357150440318565
0.33567067067067063,1.5341256089851882
0.33666666666666667,1.532545577559244
0.33766266266266265,1.5309748665477918
0.33865865865865863,1.529413393723356
0.3396546546546546,1.5278610778228758
0.34065065065065064,1.5263178385336018
0.3416466466466466,1.5247835964792453
0.3426426426426426,1.5232582732063746
0.34363863863863864,1.5217417911710323
0.3446346346346346,1.5202340737256044
0.3456306306306306,1.5187350451059005
0.3466266266266266,1.5172446304184646
0.3476226226226226,1.5157627556281006
0.3486186186186186,1.5142893475456145
0.34961461461461457,1.5128243338157672
0.3506106106106106,1.5113676429054237
0.3516066066066066,1.5099192040919158
0.35260260260260257,1.5084789474515936
0.3535985985985986,1.5070468038485727
0.3545945945945946,1.5056227049236761
0.35559059059059056,1.504206583083553
0.35658658658658654,1.502798371489983
0.3575825825825826,1.5013980040493657
0.35857857857857856,1.500005415402376
0.35957457457457453,1.4986205409137978
0.36057057057057057,1.4972433166625199
0.36156656656656655,1.495873679431707
0.36256256256256253,1.494511566699123
0.3635585585585585,1.493156916627615
0.36455455455455454,1.4918096680557633
0.3655505505505505,1.4904697604886672
0.3665465465465465,1.4891371340888973
0.36754254254254254,1.4878117296675841
0.3685385385385385,1.4864934886756531
0.3695345345345345,1.485182353195211
0.37053053053053053,1.4838782659310548
0.3715265265265265,1.4825811702023288
0.3725225225225225,1.4812910099343148
0.37351851851851847,1.4800077296503473
0.3745145145145145,1.4787312744638632
0.3755105105105105,1.4774615900705819
0.37650650650650647,1.4761986227407926
0.3775025025025025,1.4749423193117839
0.3784984984984985,1.4736926271803847
0.37949449449449446,1.4724494942956154
0.38049049049049044,1.4712128691514685
0.3814864864864865,1.4699827007797885
0.38248248248248246,1.4687589387432736
0.38347847847847844,1.4675415331285842
0.38447447447447447,1.46633043453955
0.38547047047047045,1.4651255940904946
0.38646646646646643,1.463926963399657
0.3874624624624624,1.4627344945827103
0.38845845845845844,1.4615481402463932
0.3894544544544544,1.4603678534822264
0.3904504504504504,1.4591935878603297
0.39144644644644644,1.4580252974233336
0.3924424424424424,1.4568629366803878
0.3934384384384384,1.4557064606012518
0.39443443443443443,1.4545558246104795
0.3954304304304304,1.453410984581696
0.3964264264264264,1.4522718968319561
0.3974224224224224,1.4511385181161847
0.3984184184184184,1.450010805621706
0.3994144144144144,1.4488887169628542
0.40041041041041037,1.4477722101756605
0.4014064064064064,1.4466612437126232
0.4024024024024024,1.4455557764375535
0.40339839839839836,1.444455767620499
0.40439439439439434,1.4433611769327415
0.4053903903903904,1.4422719644418636
0.40638638638638636,1.4411880906069012
0.40738238238238234,1.4401095162735533
0.40837837837837837,1.4390362026694639
0.40937437437437435,1.4379681113995868
0.41037037037037033,1.436905204441593
0.41136636636636636,1.4358474441413713
0.41236236236236234,1.434794793208575
0.4133583583583583,1.4337472147122408
0.4143543543543543,1.4327046720764705
0.41535035035035034,1.431667129076175
0.4163463463463463,1.4306345498328767
0.4173423423423423,1.4296068988105741
0.41833833833833833,1.4285841408116655
0.4193343343343343,1.427566240972932
0.4203303303303303,1.4265531647615735
0.4213263263263263,1.4255448779713025
0.4223223223223223,1.4245413467184997
0.4233183183183183,1.423542537438415
0.42431431431431427,1.4225484168814218
0.4253103103103103,1.4215589521093328
0.4263063063063063,1.4205741104917606
0.42730230230230226,1.419593859702528
0.4282982982982983,1.4186181677161365
0.4292942942942943,1.4176470028042736
0.43029029029029026,1.4166803335323725
0.43128628628628624,1.4157181287562288
0.43228228228228227,1.4147603576186454
0.43327827827827825,1.4138069895461407
0.43427427427427423,1.4128579942456934
0.43527027027027027,1.4119133417015322
0.43626626626626624,1.410973002171974
0.4372622622622622,1.410036946186302
0.4382582582582582,1.4091051445416827
0.43925425425425424,1.4081775683001359
0.4402502502502502,1.4072541887855343
0.4412462462462462,1.4063349775806502
0.44224224224224223,1.405419906524238
0.4432382382382382,1.4045089477081618
0.4442342342342342,1.403602073474554
0.4452302302302302,1.4026992564130205
0.4462262262262262,1.401800469357876
0.4472222222222222,1.40090568538542
0.44821821821821817,1.4000148778112487
0.4492142142142142,1.3991280201876028
0.4502102102102102,1.3982450863007487
0.45120620620620616,1.3973660501683973
0.4522022022022022,1.3964908860371514
0.4531981981981982,1.3956195683799995
0.45419419419419416,1.3947520718938218
0.45519019019019014,1.3938883714969506
0.45618618618618617,1.3930284423267485
0.45718218218218215,1.392172259737223
0.45817817817817813,1.3913197992966744
0.45917417417417417,1.3904710367853657
0.46017017017017015,1.3896259481932378
0.4611661661661661,1.388784509717639
0.4621621621621621,1.3879466977610915
0.46315815815815814,1.3871124889290847
0.4641541541541541,1.3862818600279
0.4651501501501501,1.385454788062461
0.46614614614614613,1.3846312502342084
0.4671421421421421,1.3838112239390101
0.4681381381381381,1.3829946867650873
0.46913413413413413,1.382181616490977
0.4701301301301301,1.3813719910835138
0.4711261261261261,1.3805657886958416
0.47212212212212207,1.3797629876654467
0.4731181181181181,1.3789635665122195
0.4741141141141141,1.378167503936538
0.47511011011011006,1.377374778817372
0.4761061061061061,1.3765853702104214
0.4771021021021021,1.3757992573462707
0.47809809809809806,1.375016419628562
0.47909409409409404,1.3742368366322029
0.48009009009009007,1.3734604881015855
0.48108608608608605,1.3726873539488345
0.48208208208208203,1.3719174142520727
0.48307807807807807,1.371150649253714
0.48407407407407405,1.3703870393587667
0.48507007007007,1.3696265651331698
0.48606606606606606,1.3688692073021407
0.48706206206206204,1.368114946748553
0.488058058058058,1.367363764511316
0.489054054054054,1.3666156417837998
0.49005005005005003,1.365870559912256
0.491046046046046,1.3651285003942708
0.492042042042042,1.3643894448772347
0.49303803803803803,1.3636533751568258
0.494034034034034,1.3629202731755181
0.49503003003003,1.362190121021104
0.49602602602602597,1.3614629009252364
0.497022022022022,1.3607385952619828
0.498018018018018,1.3600171865464101
0.49901401401401396,1.3592986574331674
0.50001001001001,1.3585829907151028
0.501006006006006,1.3578701693218878
0.502002002002002,1.3571601763186596
0.5029979979979979,1.3564529949046806
0.5039939939939939,1.3557486084120114
0.5049899899899899,1.355047000304206
0.505985985985986,1.354348154175011
0.506981981981982,1.3536520537470924
0.507977977977978,1.352958682870769
0.5089739739739739,1.3522680255227646
0.5099699699699699,1.3515800658049713
0.5109659659659659,1.3508947879432351
0.511961961961962,1.3502121762861439
0.512957957957958,1.3495322153038394
0.5139539539539539,1.3488548895868393
0.5149499499499499,1.3481801838448726
0.5159459459459459,1.3475080829057284
0.5169419419419419,1.346838571714119
0.5179379379379379,1.3461716353305586
0.5189339339339339,1.345507258930246
0.5199299299299299,1.3448454278019717
0.5209259259259259,1.3441861273470301
0.5219219219219219,1.3435293430781443
0.5229179179179179,1.3428750606184103
0.5239139139139138,1.3422232657002393
0.5249099099099098,1.3415739441643302
0.5259059059059059,1.3409270819586359
0.5269019019019019,1.3402826651373576
0.5278978978978979,1.3396406798599345
0.5288938938938939,1.339001112390059
0.5298898898898898,1.3383639490946933
0.5308858858858858,1.3377291764431052
0.5318818818818818,1.3370967810059025
0.5328778778778779,1.336466749454095
0.5338738738738739,1.3358390685581518
0.5348698698698698,1.3352137251870781
0.5358658658658658,1.334590706307499
0.5368618618618618,1.3339699989827514
0.5378578578578578,1.3333515903719932
0.5388538538538539,1.3327354677293157
0.5398498498498498,1.332121618402865
0.5408458458458458,1.331510029833983
0.5418418418418418,1.3309006895563438
0.5428378378378378,1.330293585195108
0.5438338338338338,1.3296887044660897
0.5448298298298297,1.3290860351749227
0.5458258258258258,1.3284855652162464
0.5468218218218218,1.3278872825728856
0.5478178178178178,1.3272911753150607
0.5488138138138138,1.3266972315995875
0.5498098098098098,1.3261054396690934
0.5508058058058057,1.3255157878512467
0.5518018018018017,1.3249282645579787
0.5527977977977978,1.3243428582847387
0.5537937937937938,1.3237595576097279
0.5547897897897898,1.3231783511931705
0.5557857857857857,1.3225992277765706
0.5567817817817817,1.3220221761819844
0.5577777777777777,1.3214471853113068
0.5587737737737737,1.320874244145556
0.5597697697697698,1.320303341744171
0.5607657657657658,1.3197344672443148
0.5617617617617617,1.319167609860182
0.5627577577577577,1.3186027588823261
0.5637537537537537,1.3180399036769754
0.5647497497497497,1.3174790336853712
0.5657457457457457,1.3169201384231044
0.5667417417417417,1.3163632074794662
0.5677377377377377,1.315808230516798
0.5687337337337337,1.3152551972698532
0.5697297297297297,1.3147040975451658
0.5707257257257257,1.3141549212204175
0.5717217217217216,1.3136076582438307
0.5727177177177176,1.3130622986335403
0.5737137137137137,1.3125188324769976
0.5747097097097097,1.3119772499303664
0.5757057057057057,1.3114375412179264
0.5767017017017017,1.3108996966314872
0.5776976976976976,1.3103637065298077
0.5786936936936936,1.3098295613380182
0.5796896896896897,1.3092972515470471
0.5806856856856857,1.3087667677130632
0.5816816816816817,1.3082381004569128
0.5826776776776776,1.307711240463568
0.5836736736736736,1.307186178481579
0.5846696696696696,1.306662905322533
0.5856656656656656,1.30614141186052
0.5866616616616617,1.3056216890315988
0.5876576576576577,1.3051037278332747
0.5886536536536536,1.304587519323978
0.5896496496496496,1.3040730546225516
0.5906456456456456,1.3035603249077392
0.5916416416416416,1.303049321417681
0.5926376376376375,1.3025400354494168
0.5936336336336336,1.3020324583583938
0.5946296296296296,1.301526581557968
0.5956256256256256,1.3010223965189331
0.5966216216216216,1.3005198947690304
0.5976176176176176,1.3000190678924812
0.5986136136136135,1.2995199075295119
0.5996096096096095,1.2990224053758925
0.6006056056056056,1.2985265531824752
0.6016016016016016,1.2980323427547358
0.6025975975975976,1.2975397659523267
0.6035935935935935,1.2970488146886272
0.6045895895895895,1.2965594809303018
0.6055855855855855,1.2960717566968618
0.6065815815815815,1.2955856340602296
0.6075775775775776,1.2951011051443138
0.6085735735735736,1.294618162124578
0.6095695695695695,1.2941367972276245
0.6105655655655655,1.2936570027307768
0.6115615615615615,1.2931787709616611
0.6125575575575575,1.2927020942978042
0.6135535535535536,1.2922269651662246
0.6145495495495495,1.2917533760430349
0.6155455455455455,1.2912813194530373
0.6165415415415415,1.29081078796934
0.6175375375375375,1.2903417742129608
0.6185335335335335,1.289874270852444
0.6195295295295294,1.2894082706034788
0.6205255255255255,1.2889437662285175
0.6215215215215215,1.2884807505364058
0.6225175175175175,1.2880192163820094
0.6235135135135135,1.2875591566658442
0.6245095095095095,1.287100564333717
0.6255055055055054,1.2866434323763605
0.6265015015015014,1.2861877538290787
0.6274974974974975,1.2857335217713919
0.6284934934934935,1.2852807293266897
0.6294894894894895,1.2848293696618769
0.6304854854854854,1.2843794359870386
0.6314814814814814,1.2839309215550925
0.6324774774774774,1.283483819661454
0.6334734734734734,1.2830381236437054
0.6344694694694695,1.2825938268812596
0.6354654654654655,1.2821509227950354
0.6364614614614614,1.2817094048471331
0.6374574574574574,1.2812692665405105
0.6384534534534534,1.2808305014186678
0.6394494494494494,1.2803931030653246
0.6404454454454453,1.2799570651041186
0.6414414414414414,1.2795223811982848
0.6424374374374374,1.2790890450503554
0.6434334334334334,1.2786570504018524
0.6444294294294294,1.2782263910329879
0.6454254254254254,1.2777970607623617
0.6464214214214213,1.2773690534466755
0.6474174174174173,1.2769423629804273
0.6484134134134134,1.2765169832956278
0.6494094094094094,1.2760929083615156
0.6504054054054054,1.2756701321842638
0.6514014014014013,1.275248648806705
0.6523973973973973,1.2748284523080486
0.6533933933933933,1.274409536803602
0.6543893893893894,1.273991896444502
0.6553853853853854,1.2735755254174326
0.6563813813813814,1.2731604179443652
0.6573773773773773,1.272746568282284
0.6583733733733733,1.272333970722926
0.6593693693693693,1.2719226195925182
0.6603653653653653,1.2715125092515127
0.6613613613613614,1.271103634094334
0.6623573573573573,1.2706959885491225
0.6633533533533533,1.2702895670774792
0.6643493493493493,1.2698843641742188
0.6653453453453453,1.2694803743671166
0.6663413413413413,1.2690775922166666
0.6673373373373372,1.2686760123158323
0.6683333333333333,1.2682756292898105
0.6693293293293293,1.2678764377957874
0.6703253253253253,1.267478432522701
0.6713213213213213,1.26708160819101
0.6723173173173173,1.2666859595524533
0.6733133133133132,1.2662914813898234
0.6743093093093092,1.2658981685167392
0.6753053053053053,1.2655060157774107
0.6763013013013013,1.2651150180464237
0.6772972972972973,1.2647251702285063
0.6782932932932932,1.264336467258316
0.6792892892892892,1.263948904100217
0.6802852852852852,1.2635624757480617
0.6812812812812812,1.263177177224975
0.6822772772772773,1.2627930035831438
0.6832732732732733,1.262409949903604
0.6842692692692692,1.2620280112960265
0.6852652652652652,1.2616471828985159
0.6862612612612612,1.2612674598773976
0.6872572572572572,1.260888837427018
0.6882532532532531,1.2605113107695416
0.6892492492492492,1.260134875154745
0.6902452452452452,1.2597595258598242
0.6912412412412412,1.2593852581891924
0.6922372372372372,1.2590120674742877
0.6932332332332332,1.2586399490733748
0.6942292292292291,1.258268898371357
0.6952252252252252,1.2578989107795817
0.6962212212212212,1.2575299817356547
0.6972172172172172,1.25716210670325
0.6982132132132132,1.2567952811719232
0.6992092092092091,1.2564295006569322
0.7002052052052051,1.2560647606990474
0.7012012012012011,1.2557010568643763
0.7021971971971972,1.2553383847441801
0.7031931931931932,1.2549767399546978
0.7041891891891892,1.2546161181369693
0.7051851851851851,1.2542565149566585
0.7061811811811811,1.2538979261038807
0.7071771771771771,1.2535403472930327
0.7081731731731731,1.2531837742626177
0.7091691691691692,1.25282820277508
0.7101651651651651,1.252473628616634
0.7111611611611611,1.2521200475971015
0.7121571571571571,1.2517674555497402
0.7131531531531531,1.2514158483310875
0.7141491491491491,1.2510652218207954
0.715145145145145,1.2507155719214655
0.7161411411411411,1.2503668945584958
0.7171371371371371,1.2500191856799177
0.7181331331331331,1.2496724412562434
0.7191291291291291,1.2493266572803048
0.720125125125125,1.2489818297671031
0.721121121121121,1.248637954753655
0.722117117117117,1.2482950282988394
0.7231131131131131,1.24795304648325
0.7241091091091091,1.247612005409042
0.7251051051051051,1.2472719011997868
0.726101101101101,1.2469327300003243
0.727097097097097,1.2465944879766164
0.728093093093093,1.2462571713156032
0.729089089089089,1.2459207762250626
0.7300850850850851,1.2455852989334615
0.731081081081081,1.2452507356898215
0.732077077077077,1.2449170827635747
0.733073073073073,1.2445843364444278
0.734069069069069,1.2442524930422243
0.735065065065065,1.2439215488868043
0.7360610610610611,1.243591500327875
0.737057057057057,1.2432623437348729
0.738053053053053,1.242934075496831
0.739049049049049,1.2426066920222467
0.740045045045045,1.2422801897389526
0.741041041041041,1.2419545650939845
0.7420370370370369,1.241629814553454
0.743033033033033,1.2413059346024191
0.744029029029029,1.2409829217447574
0.745025025025025,1.2406607725030434
0.746021021021021,1.2403394834184212
0.747017017017017,1.2400190510504785
0.7480130130130129,1.239699471977129
0.7490090090090089,1.2393807427944856
0.750005005005005,1.2390628601167448
0.751001001001001,1.2387458205760602
0.751996996996997,1.2384296208224295
0.7529929929929929,1.2381142575235742
0.7539889889889889,1.2377997273648214
0.7549849849849849,1.2374860270489885
0.7559809809809809,1.2371731532962709
0.756976976976977,1.2368611028441212
0.757972972972973,1.2365498724471424
0.7589689689689689,1.2362394588769716
0.7599649649649649,1.2359298589221719
0.7609609609609609,1.2356210693881131
0.7619569569569569,1.2353130870968758
0.7629529529529528,1.2350059088871275
0.7639489489489489,1.234699531614026
0.7649449449449449,1.2343939521491047
0.7659409409409409,1.2340891673801708
0.7669369369369369,1.2337851742111974
0.7679329329329329,1.2334819695622177
0.7689289289289288,1.2331795503692244
0.7699249249249248,1.232877913584061
0.7709209209209209,1.232577056174327
0.7719169169169169,1.232276975123269
0.7729129129129129,1.2319776674296847
0.7739089089089088,1.2316791301078192
0.7749049049049048,1.231381360187269
0.7759009009009008,1.2310843547128825
0.7768968968968969,1.2307881107446599
0.7778928928928929,1.2304926253576605
0.7788888888888889,1.230197895641902
0.7798848848848848,1.229903918702268
0.7808808808808808,1.2296106916584113
0.7818768768768768,1.2293182116446622
0.7828728728728728,1.229026475809933
0.7838688688688689,1.2287354813176246
0.7848648648648648,1.2284452253455396
0.7858608608608608,1.2281557050857832
0.7868568568568568,1.2278669177446797
0.7878528528528528,1.2275788605426792
0.7888488488488488,1.2272915307142693
0.7898448448448447,1.2270049255078848
0.7908408408408408,1.2267190421858238
0.7918368368368368,1.2264338780241573
0.7928328328328328,1.2261494303126435
0.7938288288288288,1.225865696354641
